Date,SYMBOL,CLOSE,ML_Prob,Signal,Reason
2025-09-10,PAKD,207.28,0.5121530607952518,HOLD,
2025-09-11,PAKD,201.57,0.5344359354174185,HOLD,
2025-09-12,PAKD,200.4,0.5395732225094474,HOLD,
2025-09-15,PAKD,202.05,0.5175878172738178,HOLD,
2025-09-16,PAKD,202.23,0.5149021530809257,HOLD,
2025-09-17,PAKD,197.51,0.5477936283273505,HOLD,
2025-09-18,PAKD,199.65,0.5195108664740388,HOLD,
2025-09-19,PAKD,195.65,0.549416827714507,HOLD,
2025-09-22,PAKD,195.9,0.51345971896442,HOLD,
2025-09-23,PAKD,194.58,0.5152433301038843,HOLD,
2025-09-24,PAKD,195.03,0.5032206722731677,HOLD,
2025-09-25,PAKD,199.3,0.4886304402482447,HOLD,
2025-09-26,PAKD,198.21,0.483549316163691,HOLD,
2025-09-29,PAKD,213.9,0.5016406358024321,HOLD,
2025-09-30,PAKD,205.82,0.48745736626650205,HOLD,
2025-10-01,PAKD,204.57,0.4919071195549054,HOLD,
2025-10-02,PAKD,204.43,0.489210896580645,HOLD,
2025-10-03,PAKD,197.63,0.502734202357811,HOLD,
2025-10-06,PAKD,194.99,0.50087367775894,HOLD,
2025-10-07,PAKD,195.54,0.4912258346341406,HOLD,
2025-10-08,PAKD,194.79,0.5011096949634757,HOLD,
2025-10-09,PAKD,194.0,0.49130410130005214,HOLD,
2025-10-10,PAKD,189.95,0.5256988715271143,HOLD,
2025-10-13,PAKD,181.15,0.6160043764438686,HOLD,
2025-10-14,PAKD,185.92,0.5890785664664069,HOLD,
2025-10-15,PAKD,193.07,0.5024680898790723,HOLD,
2025-10-16,PAKD,188.92,0.5190411085537289,HOLD,
2025-10-17,PAKD,185.01,0.5352672648167466,HOLD,
2025-10-20,PAKD,182.01,0.5834573064692997,HOLD,
2025-10-21,PAKD,180.53,0.5603803354520148,HOLD,
2025-10-22,PAKD,181.84,0.5174496730782956,HOLD,
2025-10-23,PAKD,184.97,0.4945365665217619,HOLD,
2025-10-24,PAKD,178.4,0.5638895266876228,HOLD,
2025-10-28,PAKD,176.02,0.567681550089586,HOLD,
2025-10-29,PAKD,180.12,0.5158791764645999,HOLD,
2025-10-31,PAKD,178.16,0.5243800096124229,HOLD,
2025-11-03,PAKD,180.1,0.5159727087190125,HOLD,
2025-11-04,PAKD,178.42,0.5062250152536919,HOLD,
2025-11-05,PAKD,174.0,0.5882970406869041,HOLD,
2025-11-06,PAKD,176.28,0.5023894544178206,HOLD,
2025-11-07,PAKD,174.01,0.5238568149159356,HOLD,
2025-11-10,PAKD,176.89,0.48691946101769934,HOLD,
2025-11-11,PAKD,172.14,0.5228044447248545,HOLD,
2025-11-12,PAKD,172.53,0.5207522450072792,HOLD,
2025-11-13,PAKD,174.99,0.4866551718063237,HOLD,
2025-11-14,PAKD,174.33,0.48111032530334247,HOLD,
2025-11-17,PAKD,170.06,0.5137305729908694,HOLD,
2025-11-18,PAKD,170.0,0.5095270452932827,HOLD,
2025-11-19,PAKD,169.97,0.49879218005249953,HOLD,
2025-11-21,PAKD,181.7,0.48604542916390114,HOLD,
2025-11-24,PAKD,170.69,0.5008219971649653,HOLD,
2025-11-25,PAKD,169.85,0.501796762599086,HOLD,
2025-11-26,PAKD,166.02,0.5447834512525778,HOLD,
2025-11-27,PAKD,169.97,0.4663123319929201,HOLD,
2025-11-28,PAKD,170.99,0.45173717657955054,HOLD,
2025-12-01,PAKD,170.02,0.4750710278740252,HOLD,
2025-12-03,PAKD,166.55,0.49714730295012965,HOLD,
2025-12-04,PAKD,162.26,0.5787347357070606,HOLD,
2025-12-05,PAKD,170.35,0.47285052813632444,HOLD,
2025-12-08,PAKD,170.05,0.45087047649806855,HOLD,
2025-12-09,PAKD,187.06,0.5042399846617852,HOLD,
2025-12-10,PAKD,183.46,0.49318593888048967,HOLD,
2025-12-11,PAKD,182.17,0.49210133057402367,HOLD,
2025-12-17,PAKD,164.09,0.5585226788232355,HOLD,
2025-12-19,PAKD,165.63,0.5136517108190839,HOLD,
2025-12-22,PAKD,161.95,0.5996296113691244,HOLD,
2025-12-23,PAKD,159.79,0.602903739431682,HOLD,
2025-12-24,PAKD,166.49,0.49190331813066834,HOLD,
2025-12-26,PAKD,166.62,0.4767542551958296,HOLD,
2025-12-29,PAKD,159.81,0.5901160342537011,HOLD,
2025-12-30,PAKD,160.36,0.5280234864121498,HOLD,
2025-12-31,PAKD,160.25,0.5237700100399459,HOLD,
2026-01-01,PAKD,161.47,0.5107141287586916,HOLD,
2026-01-02,PAKD,160.81,0.5220209362696211,HOLD,
2026-01-05,PAKD,160.23,0.5277749893746218,HOLD,
2026-01-06,PAKD,168.67,0.4797827645260561,HOLD,
2026-01-07,PAKD,164.09,0.48720204730108563,HOLD,
2026-01-08,PAKD,164.44,0.47197373790147706,HOLD,
2026-01-09,PAKD,162.34,0.4675331880251427,HOLD,
2026-01-12,PAKD,162.5,0.4648446509924197,HOLD,
2026-01-13,PAKD,162.43,0.46350350472950397,HOLD,
2026-01-14,PAKD,160.06,0.4500146104588953,HOLD,
2026-01-15,PAKD,158.84,0.4542409191151592,HOLD,
2026-01-16,PAKD,158.54,0.4479982120274598,HOLD,
2026-01-19,PAKD,159.24,0.4217678813965718,HOLD,
2026-01-20,PAKD,158.95,0.4422110666465062,HOLD,
2026-01-21,PAKD,157.04,0.45164773490098237,HOLD,
2026-01-22,PAKD,158.12,0.42722713207467267,HOLD,
2026-01-23,PAKD,155.94,0.4711805464952727,HOLD,
2026-01-27,PAKD,150.87,0.5457574022899664,HOLD,
2026-01-28,PAKD,152.47,0.4732983759315728,HOLD,
2026-01-29,PAKD,149.51,0.5288186631631338,HOLD,
2026-01-30,PAKD,145.61,0.5634638841731017,HOLD,
2026-02-02,PAKD,145.36,0.5458366383172398,HOLD,
2026-02-03,PAKD,151.02,0.499221148991797,HOLD,
2026-02-04,PAKD,150.12,0.497452358174144,HOLD,
2026-02-06,PAKD,156.12,0.47572222916480267,HOLD,
2026-02-09,PAKD,157.68,0.47510223033529825,HOLD,
2026-02-10,PAKD,154.75,0.4583773074934642,HOLD,
2026-02-11,PAKD,154.5,0.4428111785650078,HOLD,
2026-02-12,PAKD,151.77,0.4670383804528889,HOLD,
